srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,text_features,attack_context,multi_class_label
59.166.0.2,33717,149.171.126.0,143,114,5,2.795983,7800,15630,31,29,30,32,0,22137.47266,44366.50781,122,126,255,255,2429255009,290263621,64,124,0,0,1467.679081,1447.36892,1421931889,1421931892,23.103975,22.363569,0.000671,0.000533,0.000138,0,0,0.0,0.0,0,5,10,4,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:2.8s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Duration:2.8s. Behavioral_Pattern: Normal_Behavior,9
149.171.126.6,22,59.166.0.4,14096,114,5,0.11193,4290,2060,29,31,8,3,0,298615.2188,142803.5469,38,33,255,255,2763081483,2762779371,113,62,0,0,255.32653,267.543288,1421947065,1421947065,3.020811,3.490813,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,1,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.1s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.1s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.3,43233,149.171.126.0,33546,120,2,0.001681,544,304,31,29,0,0,0,1941701.375,1085068.375,4,4,0,0,0,0,136,76,0,0,0.624846,0.266354,1421940751,1421940751,0.447333,0.193333,0.0,0.0,0.0,0,0,0.0,0.0,0,8,12,7,6,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.9,8718,149.171.126.0,80,114,5,1.004886,1580,10168,31,29,3,5,5,11535.63672,76458.42188,12,18,255,255,3329858532,3326705039,132,565,1,0,9527.777488,7675.772017,1421942596,1421942597,91.318906,59.080412,0.000646,0.000514,0.000132,0,0,1.0,0.0,0,2,1,5,3,1,1,2,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.0s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.0s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,38190,149.171.126.2,53,120,2,0.001104,146,178,31,29,0,0,2,528985.5,644927.5,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421946723,1421946723,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,2,3,4,3,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,45039,149.171.126.7,111,120,2,0.00511,568,304,31,29,0,0,0,666927.625,356947.1875,4,4,0,0,0,0,142,76,0,0,1.919326,1.721569,1421946414,1421946414,1.368667,1.222333,0.0,0.0,0.0,0,0,0.0,0.0,0,5,7,4,5,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.0,41866,149.171.126.5,6881,114,5,0.593879,1540,1644,31,29,4,4,0,19451.77344,20920.08789,16,18,255,255,1539746334,1578996957,96,91,0,0,2487.754415,62.735199,1421948498,1421948499,39.570133,34.905648,0.000613,0.000479,0.000134,0,0,0.0,0.0,0,9,8,4,5,4,1,4,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.7,23884,149.171.126.0,53,120,2,0.000992,146,178,31,29,0,0,0,588709.6875,717741.9375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421945599,1421945599,0.006,0.003,0.0,0.0,0.0,0,0,0.0,0.0,0,2,4,3,3,3,3,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,54215,149.171.126.2,53,120,2,0.001051,146,178,31,29,0,0,2,555661.3125,677450.0625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421939306,1421939306,0.011,0.001,0.0,0.0,0.0,0,0,0.0,0.0,0,1,4,4,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.3,9539,149.171.126.0,53,120,2,0.001049,130,162,31,29,0,0,2,495710.2188,617731.1875,2,2,0,0,0,0,65,81,0,0,0.0,0.0,1421947156,1421947156,0.02,0.01,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,2,5,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,20584,149.171.126.4,19382,114,5,0.242841,4592,2768,31,29,7,7,0,144983.75,87398.75,24,24,255,255,2483702475,341541203,191,115,0,0,769.279968,21.785641,1421942165,1421942165,10.543696,10.537565,0.000605,0.00047,0.000135,0,0,0.0,0.0,0,4,12,4,6,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.2s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.2s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,43556,149.171.126.7,49735,114,5,0.092852,4654,72576,31,29,7,32,0,395985.0313,6175850.0,80,81,255,255,415272865,2599811167,58,896,0,0,86.917626,85.785783,1421940952,1421940952,1.171101,1.154412,0.000608,0.000495,0.000113,0,0,0.0,0.0,0,13,5,2,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source Potential_DoS_Inbound,9
149.171.126.18,47439,175.45.176.1,53,120,6,4e-06,264,0,60,0,0,0,2,264000000.0,0.0,2,0,0,0,0,0,132,0,0,0,0.0,0.0,1421932011,1421932011,0.004,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,7,7,6,6,6,3,6,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Multiple_Destination_Ports Potential_DoS_Outbound,9
59.166.0.3,27058,149.171.126.9,25,114,5,0.406864,31288,3276,31,29,14,8,9,602402.8125,62821.97656,48,40,255,255,1783292830,3933854023,652,82,0,0,878.951381,29.321721,1421945446,1421945446,8.648617,10.418462,0.000676,0.000539,0.000137,0,0,0.0,0.0,0,1,1,24,8,5,5,5,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Duration:0.4s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 High_Outbound_Traffic Duration:0.4s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.0,28048,149.171.126.3,53,120,2,0.001142,146,178,31,29,0,0,2,511383.5625,623467.625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421937707,1421937707,0.011,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,3,3,4,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.3,17597,149.171.126.9,2627,114,5,0.405918,320,1900,31,29,1,2,4,5262.146484,32775.09375,6,8,255,255,2042380175,94366979,53,238,0,0,5722.06887,141.539672,1421945246,1421945247,81.1176,57.918285,0.000913,0.00048,0.000433,0,0,0.0,0.0,0,2,2,10,5,3,3,5,unknown,0,Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Duration:0.4s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:SMTP Connection_State:State_5 Duration:0.4s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,36973,149.171.126.5,53,120,2,0.001005,146,178,31,29,0,0,2,581094.5625,708457.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421941038,1421941038,0.011,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,1,2,4,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,63964,149.171.126.2,6881,114,5,6.16602,13350,548216,31,29,21,197,0,17246.78125,709650.625,232,438,255,255,929022060,3128131971,58,1252,0,0,9006.271219,6559.870141,1421927545,1421927551,26.691069,14.140862,0.000729,0.000594,0.000135,0,0,0.0,0.0,0,8,9,3,4,1,1,2,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:6.2s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:6.2s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,12639,149.171.126.3,10548,114,5,0.077921,2750,35704,31,29,5,18,0,276279.8125,3585990.75,46,46,255,255,1655941847,3823823017,60,776,0,0,90.037539,92.1278,1421945478,1421945478,1.724756,1.720622,0.000614,0.000489,0.000125,0,0,0.0,0.0,0,28,10,8,27,3,3,3,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Destination_Load. Behavioral_Pattern: Multiple_Services_From_Source,9
59.166.0.2,2122,149.171.126.2,6881,114,5,2.882455,12934,548216,31,29,21,197,0,35738.97656,1518053.125,224,438,255,255,250020636,296182989,58,1252,0,0,1208.919178,949.41847,1421943632,1421943635,12.924354,6.594709,0.00071,0.000564,0.000146,0,0,0.0,0.0,0,5,9,1,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:2.9s High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Outbound_Traffic High_Inbound_Traffic Duration:2.9s High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.4,46205,149.171.126.8,53,120,2,0.001056,146,178,31,29,0,0,2,553030.3125,674242.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421942886,1421942886,0.007,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,1,1,2,7,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.2,7477,149.171.126.9,53,120,2,0.001091,146,178,31,29,0,0,2,535288.6875,652612.25,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421944342,1421944342,0.009,0.002,0.0,0.0,0.0,0,0,0.0,0.0,0,2,1,2,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,61157,149.171.126.8,53,120,2,0.000935,146,178,31,29,0,0,2,624598.9375,761497.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421936105,1421936105,0.004,0.004,0.0,0.0,0.0,0,0,0.0,0.0,0,5,4,4,6,2,1,2,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,62470,149.171.126.1,111,120,2,0.005043,568,320,31,29,0,0,0,675788.25,380725.75,4,4,0,0,0,0,142,80,0,0,1.857572,1.666887,1421936800,1421936800,1.322,1.181667,0.0,0.0,0.0,0,0,0.0,0.0,0,10,10,6,4,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,33974,149.171.126.6,6881,114,5,0.017219,1540,1644,31,29,4,4,0,670886.8125,721528.5625,16,18,255,255,3297293195,3302385522,96,91,0,0,67.37343,1.999236,1421948970,1421948970,1.127067,0.984176,0.000606,0.000486,0.00012,0,0,0.0,0.0,0,9,8,3,5,3,1,3,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.3,43662,149.171.126.8,3650,114,5,0.013944,2438,19242,31,29,7,13,0,1362019.5,10763626.0,38,40,255,255,759369824,766827774,64,481,0,0,0.0,22.128623,1421944585,1421944585,0.36827,0.344026,0.000672,0.000524,0.000148,0,0,0.0,0.0,0,6,5,2,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.9,43033,149.171.126.2,46820,114,5,0.013965,2750,26406,31,29,7,16,0,1539849.625,14798138.0,44,46,255,255,169215835,169549094,63,574,0,0,18.000544,17.213889,1421939079,1421939079,0.314767,0.296467,0.000769,0.000613,0.000156,0,0,0.0,0.0,0,6,5,1,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.5,44594,149.171.126.0,6808,114,5,0.036817,4862,77300,31,29,7,36,0,1044082.938,16601462.0,84,86,255,255,2226953273,2239885499,58,899,0,0,0.0,22.294016,1421943600,1421943600,0.439602,0.426541,0.000742,0.000557,0.000185,0,0,0.0,0.0,0,6,7,8,4,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.6,44439,149.171.126.2,53,120,2,0.001005,146,178,31,29,0,0,2,581094.5625,708457.75,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421928784,1421928784,0.002,0.006,0.0,0.0,0.0,0,0,0.0,0.0,0,3,1,3,3,2,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,47769,149.171.126.0,80,114,5,1.064291,1684,10168,31,29,3,5,5,11756.18359,72190.78125,14,18,255,255,2996273297,851981605,120,565,1,3924,8780.517661,7688.282503,1421938898,1421938899,81.839075,62.561529,0.000878,0.000741,0.000137,0,0,1.0,0.0,0,1,4,3,3,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Inbound_Traffic Duration:1.1s. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,16955,149.171.126.2,5190,114,5,0.00595,1920,4312,31,29,6,6,0,2464537.75,5556974.5,22,24,255,255,3822367993,3822668684,87,180,0,0,16.598755,13.331236,1421935309,1421935309,0.265714,0.232696,0.000722,0.000588,0.000134,0,0,0.0,0.0,0,6,4,1,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
59.166.0.2,56174,149.171.126.3,53,120,2,0.001044,146,178,31,29,0,0,2,559386.9375,681992.3125,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421943977,1421943977,0.01,0.009,0.0,0.0,0.0,0,0,0.0,0.0,0,3,1,1,8,2,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.1,1369,149.171.126.3,53,120,2,0.00107,146,178,31,29,0,0,2,545794.375,665420.5625,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421950441,1421950441,0.013,0.007,0.0,0.0,0.0,0,0,0.0,0.0,0,8,5,4,3,2,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:SSH Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.7,1164,149.171.126.7,53,120,2,0.001081,146,178,31,29,0,0,0,540240.5625,658649.4375,2,2,0,0,0,0,73,89,0,0,0.0,0.0,1421932919,1421932919,0.011,0.008,0.0,0.0,0.0,0,0,0.0,0.0,0,6,9,3,1,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection. Behavioral_Pattern: Normal_Behavior,9
59.166.0.8,55533,149.171.126.1,46199,120,2,0.001725,544,304,31,29,0,0,0,1892173.875,1057391.375,4,4,0,0,0,0,136,76,0,0,0.631213,0.296995,1421938106,1421938106,0.452333,0.215,0.0,0.0,0.0,0,0,0.0,0.0,0,5,10,4,4,1,1,3,unknown,0,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:SYN_RECV Balanced_Communication Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Normal_Behavior,9
59.166.0.5,59686,149.171.126.4,18743,114,5,0.020955,2870,25708,31,29,7,16,0,1072011.5,9591601.0,46,44,255,255,811682170,811980483,62,584,0,0,29.20101,28.915239,1421943451,1421943451,0.458533,0.473186,0.000776,0.000597,0.000179,0,0,0.0,0.0,0,8,4,1,2,1,1,1,unknown,0,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,NORMAL_ACTIVITY - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 High_Inbound_Traffic Very_Short_Connection High_Source_Load High_Destination_Load. Behavioral_Pattern: Potential_DoS_Inbound,9
